DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,cod_departamento,cod_municipio,region,FEX_C,cant_hog_completos,cant_hogares_vivienda,clase,tipo_vivienda
8469073,1,1,1,Caldas,Neira,Central,"24,66891636",1,1,Centro poblado / Rural disperso,Casa
8469074,1,1,1,Caldas,Neira,Central,"98,67566544",1,1,Centro poblado / Rural disperso,Casa
8469075,1,1,1,Caldas,Neira,Central,"24,66891636",1,1,Centro poblado / Rural disperso,Casa
8469076,1,1,1,Caldas,Neira,Central,"24,66891636",1,1,Centro poblado / Rural disperso,Apartamento
8469077,1,1,1,Caldas,Neira,Central,"80,73136624",1,1,Centro poblado / Rural disperso,Casa
8469078,1,1,1,Caldas,Neira,Central,"42,32836442",1,1,Centro poblado / Rural disperso,Apartamento
8469080,1,1,1,Caldas,Neira,Central,"118,4623044",1,1,Cabecera,Apartamento
8469081,1,1,1,Caldas,Neira,Central,"252,5451944",1,1,Cabecera,Apartamento
8469082,1,1,1,Caldas,Neira,Central,"159,3350474",1,1,Cabecera,Apartamento
8469083,1,1,1,Caldas,Neira,Central,"75,98917949",1,1,Cabecera,Apartamento
8469084,1,1,1,Caldas,Neira,Central,"75,98917949",1,1,Cabecera,Apartamento
8469085,1,1,1,Caldas,Neira,Central,"193,3497844",1,1,Cabecera,Apartamento
8469086,1,1,1,Caldas,Neira,Central,"89,85588466",1,1,Cabecera,Apartamento
8469087,1,1,1,Caldas,Neira,Central,"173,7934051",1,1,Cabecera,Apartamento
8469088,1,1,1,Caldas,Neira,Central,"74,23391509",1,1,Cabecera,Apartamento
8469089,1,1,1,Caldas,Neira,Central,"103,6644809",1,1,Cabecera,Apartamento
8469090,1,1,1,Caldas,Neira,Central,"91,84211249",1,1,Cabecera,Apartamento
8469091,1,1,1,Caldas,Neira,Central,"74,23391509",1,1,Cabecera,Apartamento
8469092,1,1,1,Caldas,Neira,Central,"62,76508851",1,1,Cabecera,Casa
8469093,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8469094,1,1,1,Caldas,Neira,Central,"41,96070057",1,1,Centro poblado / Rural disperso,Casa
8469095,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8469096,1,1,1,Caldas,Neira,Central,"29,88175222",1,1,Centro poblado / Rural disperso,Casa
8469097,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8469098,1,1,1,Caldas,Neira,Central,"109,6396283",1,1,Centro poblado / Rural disperso,Casa
8469099,1,1,1,Caldas,Neira,Central,"39,82855377",1,1,Centro poblado / Rural disperso,Casa
8469100,1,1,1,Caldas,Neira,Central,"67,95184823",1,1,Cabecera,Apartamento
8469101,1,1,1,Caldas,Neira,Central,"104,3004943",1,1,Cabecera,Apartamento
8469102,1,1,1,Caldas,Neira,Central,"95,03375603",1,1,Cabecera,Casa
8469103,1,1,1,Caldas,Neira,Central,"75,98917949",1,1,Cabecera,Apartamento
8469104,1,1,1,Caldas,Neira,Central,"62,76508851",1,1,Cabecera,Apartamento
8469105,1,1,1,Caldas,Neira,Central,"101,2780073",1,1,Cabecera,Apartamento
8469106,1,1,1,Caldas,Neira,Central,"142,2209635",1,1,Cabecera,Casa
8469107,1,1,1,Caldas,Neira,Central,"161,5773343",1,1,Cabecera,Apartamento
8469108,1,1,1,Caldas,Neira,Central,"255,8134347",1,1,Cabecera,Apartamento
8469109,1,1,1,Caldas,Neira,Central,"190,5766057",1,1,Cabecera,Apartamento
8469112,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469113,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469115,1,1,1,Caldas,Neira,Central,"24,66891636",1,1,Centro poblado / Rural disperso,Casa
8469116,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469117,1,1,1,Caldas,Neira,Central,"40,0590056",1,1,Centro poblado / Rural disperso,Casa
8469118,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469119,1,1,1,Caldas,Neira,Central,"24,66891636",1,1,Centro poblado / Rural disperso,Casa
8469120,1,1,1,Caldas,Neira,Central,"295,3229637",1,1,Cabecera,Apartamento
8469121,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469122,1,1,1,Caldas,Neira,Central,"159,3350474",1,1,Cabecera,Apartamento
8469123,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469124,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469125,1,1,1,Caldas,Neira,Central,"75,98917949",1,1,Cabecera,Apartamento
8469126,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8469127,1,1,1,Caldas,Neira,Central,"115,0565914",1,1,Cabecera,Apartamento
8469129,1,1,1,Caldas,Neira,Central,"111,2276632",1,1,Cabecera,Casa
8469130,1,1,1,Caldas,Neira,Central,"49,02782386",1,1,Cabecera,Casa
8469131,1,1,1,Caldas,Neira,Central,"86,99149653",1,1,Cabecera,Casa
8469132,1,1,1,Caldas,Neira,Central,"92,81252508",1,1,Centro poblado / Rural disperso,Casa
8469133,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8469134,1,1,1,Caldas,Neira,Central,"90,68037827",1,1,Centro poblado / Rural disperso,Casa
8469135,1,1,1,Caldas,Neira,Central,"95,03375603",1,1,Cabecera,Casa
8469136,1,1,1,Caldas,Neira,Central,"161,5773343",1,1,Cabecera,Casa
8469137,1,1,1,Caldas,Neira,Central,"115,1557843",1,1,Cabecera,Apartamento
8469138,1,1,1,Caldas,Neira,Central,"144,3151493",1,1,Cabecera,Apartamento
8469139,1,1,1,Caldas,Neira,Central,"67,95184823",1,1,Cabecera,Casa
8469141,1,1,1,Caldas,La Dorada,Central,"109,6156133",1,1,Centro poblado / Rural disperso,Casa
8469142,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469143,1,1,1,Caldas,La Dorada,Central,"38,92392856",1,1,Centro poblado / Rural disperso,Casa
8469144,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469145,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469146,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469147,1,1,1,Caldas,La Dorada,Central,"51,81405716",1,1,Centro poblado / Rural disperso,Casa
8469148,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469149,1,1,1,Caldas,La Dorada,Central,"38,4993803",1,1,Centro poblado / Rural disperso,Casa
8469150,1,1,1,Caldas,La Dorada,Central,"34,3373988",1,1,Centro poblado / Rural disperso,Casa
8469151,1,1,1,Caldas,La Dorada,Central,"90,66051604",1,1,Centro poblado / Rural disperso,Casa
8469152,1,1,1,Caldas,La Dorada,Central,"89,68187021",1,1,Centro poblado / Rural disperso,Casa
8469153,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469154,1,1,1,Caldas,La Dorada,Central,"61,46962255",1,1,Centro poblado / Rural disperso,Casa
8469155,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469156,1,1,1,Caldas,La Dorada,Central,"51,81405716",1,1,Centro poblado / Rural disperso,Casa
8469157,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469158,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469159,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8469160,1,1,1,Caldas,La Dorada,Central,"52,42090104",1,1,Centro poblado / Rural disperso,Casa
8469161,1,1,1,Caldas,Chinchiná,Central,"49,96765763",1,1,Centro poblado / Rural disperso,Casa
8469162,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469163,1,1,1,Caldas,Chinchiná,Central,"30,12730814",1,1,Centro poblado / Rural disperso,Casa
8469164,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469165,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469166,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469167,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469168,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469169,1,1,1,Caldas,Chinchiná,Central,"74,92615449",1,1,Centro poblado / Rural disperso,Casa
8469170,1,1,1,Caldas,Chinchiná,Central,"74,92615449",1,1,Centro poblado / Rural disperso,Casa
8469171,1,1,1,Caldas,Chinchiná,Central,"74,92615449",1,1,Centro poblado / Rural disperso,Casa
8469172,1,1,1,Caldas,Chinchiná,Central,"63,42675274",1,1,Centro poblado / Rural disperso,Casa
8469173,1,1,1,Caldas,Chinchiná,Central,"50,86334401",1,1,Centro poblado / Rural disperso,Casa
8469174,1,1,1,Caldas,Chinchiná,Central,"20,42076226",1,1,Centro poblado / Rural disperso,Casa
8469175,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469176,1,1,1,Caldas,Chinchiná,Central,"43,24010806",1,1,Centro poblado / Rural disperso,Casa
8469177,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8469178,1,1,1,Caldas,Chinchiná,Central,"74,92615449",1,1,Centro poblado / Rural disperso,Casa
8469179,1,1,1,Caldas,Chinchiná,Central,"35,95228364",1,1,Centro poblado / Rural disperso,Casa
8469180,1,1,1,Caldas,Chinchiná,Central,"64,88383139",1,1,Centro poblado / Rural disperso,Casa
8471040,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8471041,1,1,1,Caldas,Manizales,Central,"152,5247466",1,1,Cabecera,Casa
8471042,1,1,1,Caldas,Manizales,Central,"164,4097937",1,1,Cabecera,Casa
8471043,1,1,1,Caldas,Manizales,Central,"247,9994594",1,1,Cabecera,Casa
8471044,1,1,1,Caldas,Villamaría,Central,"343,5220302",1,1,Cabecera,Casa
8471045,1,1,1,Caldas,Manizales,Central,"151,3241162",1,1,Cabecera,Apartamento
8471046,1,1,1,Caldas,Belalcázar,Central,"179,9937337",1,1,Cabecera,Apartamento
8471047,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Casa
8471048,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Casa
8471049,1,1,1,Caldas,Viterbo,Central,"214,9028458",1,1,Cabecera,Casa
8471050,1,1,1,Caldas,Viterbo,Central,"147,3554974",1,1,Cabecera,Casa
8471051,1,1,1,Caldas,Viterbo,Central,"220,2839517",1,1,Cabecera,Casa
8471052,1,1,1,Caldas,Viterbo,Central,"220,2839517",1,1,Cabecera,Casa
8471053,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Apartamento
8471054,1,1,1,Caldas,Viterbo,Central,"181,7920954",1,1,Cabecera,Casa
8471056,1,1,1,Caldas,Viterbo,Central,"235,6681611",1,1,Cabecera,Casa
8471057,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Casa
8471058,1,1,1,Caldas,Viterbo,Central,"141,7279382",1,1,Cabecera,Casa
8471059,1,1,1,Caldas,Filadelfia,Central,"138,4263498",1,1,Centro poblado / Rural disperso,Casa
8471060,1,1,1,Caldas,Filadelfia,Central,"159,0738994",1,1,Centro poblado / Rural disperso,Casa
8471061,1,1,1,Caldas,Salamina,Central,"124,1479623",1,1,Cabecera,Apartamento
8471062,1,1,1,Caldas,Filadelfia,Central,"184,6165047",1,1,Centro poblado / Rural disperso,Apartamento
8471064,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471065,1,1,1,Caldas,Villamaría,Central,"96,29709387",1,1,Centro poblado / Rural disperso,Casa
8471066,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471067,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471068,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471069,1,1,1,Caldas,Villamaría,Central,"33,82162749",1,1,Centro poblado / Rural disperso,Casa
8471070,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471071,1,1,1,Caldas,Villamaría,Central,"52,89581562",1,1,Centro poblado / Rural disperso,Casa
8471072,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8471073,1,1,1,Caldas,Villamaría,Central,"24,07427347",1,1,Centro poblado / Rural disperso,Casa
8476253,1,1,1,Caldas,Manizales,Central,"201,5872162",1,1,Cabecera,Casa
8476254,1,1,1,Caldas,Manizales,Central,"220,2399035",1,1,Cabecera,Casa
8476255,1,1,1,Caldas,Manizales,Central,"267,8736185",1,1,Cabecera,Casa
8476256,1,1,1,Caldas,Manizales,Central,"279,068017",1,1,Cabecera,Apartamento
8476257,1,1,1,Caldas,Manizales,Central,"111,301595",1,1,Cabecera,Apartamento
8476258,1,1,1,Caldas,Manizales,Central,"190,6860118",1,1,Cabecera,Apartamento
8476259,1,1,1,Caldas,Manizales,Central,"373,1398899",1,1,Cabecera,Casa
8476260,1,1,1,Caldas,Viterbo,Central,"199,5186364",1,1,Cabecera,Apartamento
8476261,1,1,1,Caldas,Viterbo,Central,"187,1732013",1,1,Cabecera,Casa
8476262,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Casa
8476263,1,1,1,Caldas,Viterbo,Central,"181,7920954",1,1,Cabecera,Casa
8476264,1,1,1,Caldas,Viterbo,Central,"181,7920954",1,1,Cabecera,Casa
8476265,1,1,1,Caldas,Viterbo,Central,"220,2839517",1,1,Cabecera,Casa
8476266,1,1,1,Caldas,Viterbo,Central,"187,1732013",1,1,Cabecera,Casa
8476267,1,1,1,Caldas,Viterbo,Central,"120,0646742",1,1,Cabecera,Casa
8476268,1,1,1,Caldas,Manizales,Central,"79,58914483",1,1,Centro poblado / Rural disperso,Casa
8476269,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476270,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476271,1,1,1,Caldas,Manizales,Central,"49,22738137",1,1,Centro poblado / Rural disperso,Apartamento
8476272,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476273,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476274,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Apartamento
8476275,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476276,1,1,1,Caldas,Manizales,Central,"99,08471612",1,1,Centro poblado / Rural disperso,Casa
8476277,1,1,1,Caldas,Manizales,Central,"32,15670687",1,1,Centro poblado / Rural disperso,Casa
8476278,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476279,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476280,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476281,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476283,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476284,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476285,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476286,1,1,1,Caldas,La Dorada,Central,"27,40390332",1,1,Centro poblado / Rural disperso,Casa
8476287,1,1,1,Caldas,La Dorada,Central,"52,7099585",1,1,Centro poblado / Rural disperso,Casa
8477036,1,1,1,Caldas,Manizales,Central,"151,2909134",1,1,Cabecera,Casa
8477037,1,1,1,Caldas,Manizales,Central,"145,2993112",1,1,Cabecera,Casa
8477038,1,1,1,Caldas,Manizales,Central,"480,4536514",1,1,Cabecera,Apartamento
8477039,1,1,1,Caldas,Manzanares,Central,"52,27308972",1,1,Centro poblado / Rural disperso,Casa
8477848,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477849,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477851,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477852,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477853,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477854,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477855,1,1,1,Caldas,Salamina,Central,"91,5267801",1,1,Centro poblado / Rural disperso,Casa
8477856,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477857,1,1,1,Caldas,Salamina,Central,"251,9539676",1,1,Centro poblado / Rural disperso,Casa
8477858,1,1,1,Caldas,Salamina,Central,"251,9539676",1,1,Centro poblado / Rural disperso,Casa
8477859,1,1,1,Caldas,Salamina,Central,"74,02557394",1,1,Centro poblado / Rural disperso,Casa
8477860,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477862,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477863,1,1,1,Caldas,Salamina,Central,"88,49169683",1,1,Centro poblado / Rural disperso,Casa
8477864,1,1,1,Caldas,Salamina,Central,"91,5267801",1,1,Centro poblado / Rural disperso,Casa
8477865,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477866,1,1,1,Caldas,Salamina,Central,"217,7886392",1,1,Centro poblado / Rural disperso,Casa
8477867,1,1,1,Caldas,Salamina,Central,"119,0957829",1,1,Centro poblado / Rural disperso,Casa
8477868,1,1,1,Caldas,Salamina,Central,"96,42649434",1,1,Centro poblado / Rural disperso,Casa
8477869,1,1,1,Caldas,Salamina,Central,"211,2257124",1,1,Centro poblado / Rural disperso,Casa
8477870,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477871,1,1,1,Caldas,Salamina,Central,"222,9797329",1,1,Centro poblado / Rural disperso,Casa
8477872,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477873,1,1,1,Caldas,Salamina,Central,"138,3978486",1,1,Centro poblado / Rural disperso,Casa
8477874,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477875,1,1,1,Caldas,Salamina,Central,"141,2893185",1,1,Centro poblado / Rural disperso,Casa
8477876,1,1,1,Caldas,Salamina,Central,"211,2257124",1,1,Centro poblado / Rural disperso,Casa
8477877,1,1,1,Caldas,Salamina,Central,"201,2360939",1,1,Centro poblado / Rural disperso,Casa
8477878,1,1,1,Caldas,Salamina,Central,"138,3978486",1,1,Centro poblado / Rural disperso,Casa
8477879,1,1,1,Caldas,Salamina,Central,"95,29102602",1,1,Centro poblado / Rural disperso,Casa
8477880,1,1,1,Caldas,Salamina,Central,"155,1856756",1,1,Centro poblado / Rural disperso,Casa
8477881,1,1,1,Caldas,Salamina,Central,"161,1114825",1,1,Centro poblado / Rural disperso,Casa
8477882,1,1,1,Caldas,Salamina,Central,"263,4064207",1,1,Centro poblado / Rural disperso,Casa
8477883,1,1,1,Caldas,Salamina,Central,"208,2303373",1,1,Centro poblado / Rural disperso,Casa
8477884,1,1,1,Caldas,Salamina,Central,"106,9341588",1,1,Centro poblado / Rural disperso,Casa
8477885,1,1,1,Caldas,Salamina,Central,"248,4120192",1,1,Centro poblado / Rural disperso,Casa
8477886,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Casa
8477887,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Casa
8477888,1,1,1,Caldas,Salamina,Central,"215,5056176",1,1,Centro poblado / Rural disperso,Casa
8477889,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Casa
8477890,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477891,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477892,1,1,1,Caldas,Salamina,Central,"123,7881123",1,1,Centro poblado / Rural disperso,Casa
8477893,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477894,1,1,1,Caldas,Salamina,Central,"68,66883946",1,1,Centro poblado / Rural disperso,Casa
8477895,1,1,1,Caldas,Salamina,Central,"98,29709175",1,1,Centro poblado / Rural disperso,Casa
8477896,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477897,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477898,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477899,1,1,1,Caldas,Salamina,Central,"62,98849191",1,1,Centro poblado / Rural disperso,Casa
8477900,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Casa
8477901,1,1,1,Caldas,Salamina,Central,"100,8095168",1,1,Centro poblado / Rural disperso,Casa
8477902,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Apartamento
8477903,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Cuarto(s)
8477904,1,1,1,Caldas,Salamina,Central,"88,21297294",1,1,Centro poblado / Rural disperso,Casa
8477905,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Cuarto(s)
8477906,1,1,1,Caldas,Salamina,Central,"65,85160518",1,1,Centro poblado / Rural disperso,Apartamento
8477907,1,1,1,Caldas,Salamina,Central,"111,7138486",1,1,Centro poblado / Rural disperso,Apartamento
8477908,1,1,1,Caldas,Neira,Central,"86,84477656",1,1,Cabecera,Apartamento
8477909,1,1,1,Caldas,Neira,Central,"159,3350474",1,1,Cabecera,Apartamento
8477910,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477911,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477912,1,1,1,Caldas,Neira,Central,"48,71440174",1,1,Centro poblado / Rural disperso,Casa
8477913,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477914,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477915,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477916,1,1,1,Caldas,Neira,Central,"53,86731053",1,1,Centro poblado / Rural disperso,Casa
8477917,1,1,1,Caldas,Neira,Central,"27,40990707",1,1,Centro poblado / Rural disperso,Casa
8477918,1,1,1,Caldas,Neira,Central,"37,40845189",1,1,Centro poblado / Rural disperso,Casa
8477919,1,1,1,Caldas,Neira,Central,"37,40845189",1,1,Centro poblado / Rural disperso,Casa
